timestamp,pm25,pm10,NO (ug/m3),no2,NOx (ppb),NH3 (ug/m3),so2,co,o3,AT (degC),RH (%),WS (m/s),WD (deg),SR (W/mt2),VWS (m/s),latitude,longitude,station
2025-01-02 01:00:00,163.0,238.0,4.275,42.2,25.925,29.4,25.8,1.3425,14.5,13.825,88.0,0.375,210.25,7.0,-0.0025,28.6692,77.1285,Punjabi_Bagh
2025-01-02 02:00:00,164.0,228.0,3.0,36.6,21.9,29.4,18.9,1.27,17.3,13.649999999999999,88.0,0.425,201.5,7.0,0.0025,28.6692,77.1285,Punjabi_Bagh
2025-01-02 03:00:00,173.0,223.0,2.6750000000000003,32.449999999999996,19.425,26.725,19.35,1.2349999999999999,19.4,13.6,88.0,0.575,186.0,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-02 04:00:00,168.0,226.0,2.725,31.875,19.175,26.025,16.775,1.2425,18.15,13.625,89.25,0.475,194.25,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-02 05:00:00,202.0,279.0,2.625,32.900000000000006,19.625,28.275,19.575,1.225,16.575,13.649999999999999,91.75,1.25,185.25,7.0,-0.02,28.6692,77.1285,Punjabi_Bagh
2025-01-02 06:00:00,195.0,283.0,2.725,35.125,20.875,30.275,29.6,1.2650000000000001,13.149999999999999,13.175,91.25,1.475,180.0,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-02 07:00:00,152.0,208.0,3.0,33.675,20.35,30.825,24.975,1.25,12.7,12.850000000000001,90.25,1.775,169.75,8.0,-0.0075,28.6692,77.1285,Punjabi_Bagh
2025-01-02 08:00:00,134.0,180.0,4.05,34.95,21.875,31.4,26.225,1.3125,9.075,13.05,90.5,0.625,204.25,17.25,-0.005,28.6692,77.1285,Punjabi_Bagh
2025-01-02 09:00:00,171.0,249.0,7.15,38.65,26.4,30.625,14.325,1.42,8.8,13.475,91.25,0.675,205.75,35.75,0.0,28.6692,77.1285,Punjabi_Bagh
2025-01-02 10:00:00,178.0,227.0,7.050000000000001,37.225,25.5,30.2,14.6,1.46,10.625,13.85,86.5,0.7,197.0,70.5,0.0125,28.6692,77.1285,Punjabi_Bagh
2025-01-02 11:00:00,179.0,235.0,6.625,37.925,25.525,30.8,17.625,1.51,12.4,14.5,82.5,0.675,197.0,112.5,-0.0025,28.6692,77.1285,Punjabi_Bagh
2025-01-02 12:00:00,193.0,251.0,6.45,40.375,26.7,30.575,12.2,1.5575,16.55,15.7,74.5,1.225,196.0,213.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-02 13:00:00,184.0,251.0,4.95,41.3,25.975,32.05,9.55,1.4975,20.725,15.875,72.25,0.95,192.5,172.5,-0.0125,28.6692,77.1285,Punjabi_Bagh
2025-01-02 14:00:00,160.0,241.0,3.8499999999999996,43.6,26.3,33.125,14.425,1.5150000000000001,24.2,17.05,66.25,1.05,196.0,220.75,-0.0125,28.6692,77.1285,Punjabi_Bagh
2025-01-02 15:00:00,173.0,250.0,3.25,45.9,27.05,34.2,7.55,1.53,24.375,17.05,66.0,0.6499999999999999,201.25,111.0,-0.005,28.6692,77.1285,Punjabi_Bagh
2025-01-02 16:00:00,174.0,241.0,3.45,46.85,27.725,35.4,8.675,1.585,19.7,16.3,72.0,0.575,203.5,55.0,0.0025,28.6692,77.1285,Punjabi_Bagh
2025-01-02 17:00:00,189.0,265.0,5.525,52.0,32.175,34.25,,1.7925,9.05,15.375,79.25,0.35,199.5,14.75,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-02 18:00:00,218.0,337.0,16.025,52.375,40.875,32.95,,2.1125,3.65,14.55,85.5,0.3,192.5,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-02 19:00:00,234.0,353.0,35.175,52.15,56.35,33.8,6.4,2.73,3.675,14.4,90.0,0.3,170.75,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-02 20:00:00,305.0,420.0,49.5,49.275,66.45,35.475,,3.465,3.3,14.2,92.0,0.3,164.0,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-02 21:00:00,324.0,469.0,43.525,49.225,61.575,38.7,0.3,3.72,3.675,14.149999999999999,92.0,0.3,183.5,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-02 22:00:00,379.0,537.0,29.9,49.55,50.65,40.925,,3.1825,3.7,14.149999999999999,92.0,0.375,175.25,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-02 23:00:00,267.0,371.0,18.7,47.85,40.65,39.425,4.3,2.5925000000000002,3.65,13.925,92.0,0.3,186.75,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-03 00:00:00,240.0,333.0,15.1,45.325,36.4,38.675,32.233333333333334,2.2866666666666666,3.8499999999999996,13.7,91.25,0.3,199.0,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-03 01:00:00,218.0,305.0,29.8,43.25,47.25,36.425,28.625,2.2675,3.8,13.674999999999999,91.0,0.3,210.25,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-03 02:00:00,210.0,310.0,27.6,41.6,44.6,37.2,28.5,2.14,3.5,13.7,91.0,0.3,199.0,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-03 03:00:00,224.0,324.0,18.7,38.625,35.7,32.675,18.525,2.1375,3.575,13.425,90.25,0.3,178.25,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-03 04:00:00,223.0,310.0,19.275,35.475,34.5,32.125,19.8,2.1550000000000002,3.55,13.3,90.0,0.3,201.75,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-03 05:00:00,208.0,323.0,14.1,39.225,32.325,34.75,27.1,2.08,3.9,13.625,90.0,0.3,192.0,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-03 06:00:00,207.0,355.0,8.975,42.75,30.025,36.725,22.05,2.27,4.025,13.7,90.0,0.3,194.0,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-03 07:00:00,206.0,310.0,10.425,42.925,31.325,37.8,26.325,2.405,3.925,13.625,90.0,0.3,178.25,8.25,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-03 08:00:00,191.0,296.0,16.425,42.2,35.775,38.4,25.375,2.515,3.8,13.75,90.0,0.3,211.5,18.25,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-03 09:00:00,210.0,321.0,19.8,44.0,39.525000000000006,38.375,14.725,2.79,4.2250000000000005,13.975,90.5,0.3,155.5,38.75,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-03 10:00:00,235.0,372.0,24.75,47.775,45.55,38.375,2.0,3.29,5.2,14.825,90.75,0.3,205.5,83.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-03 11:00:00,284.0,418.0,19.825,57.95,46.95,38.85,4.8,3.39,9.95,16.025,82.5,0.45,205.5,191.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-03 12:00:00,376.0,484.0,13.3,73.8,50.05,39.85,,3.665,18.0,17.675,73.0,0.35,222.5,237.5,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-03 13:00:00,410.0,552.0,4.875,78.75,45.9,42.55,6.25,3.465,34.85,18.775,64.25,0.6,215.75,235.0,0.0,28.6692,77.1285,Punjabi_Bagh
2025-01-03 14:00:00,374.0,503.0,2.4,70.025,39.225,43.475,6.875,3.115,46.075,19.65,59.25,0.8500000000000001,215.0,203.0,-0.005,28.6692,77.1285,Punjabi_Bagh
2025-01-03 15:00:00,321.0,438.0,2.15,59.5,33.4,43.975,10.45,2.6975,43.3,20.575,53.5,0.6,209.25,171.0,-0.0075,28.6692,77.1285,Punjabi_Bagh
2025-01-03 16:00:00,161.0,233.0,2.925,56.45,32.4,43.225,20.925,2.6174999999999997,29.275000000000002,19.45,61.0,0.3,212.5,74.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-03 17:00:00,251.0,372.0,4.575,63.825,37.675,43.225,21.0,3.0549999999999997,11.6,17.475,75.5,0.3,199.25,18.25,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-03 18:00:00,244.0,344.0,12.025,62.475,43.025,40.625,11.925,3.2525,4.05,15.8,85.75,0.3,167.25,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-03 19:00:00,212.0,321.0,43.775,57.0,65.95,39.95,8.075,4.24,3.825,15.25,91.75,0.3,151.75,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-03 20:00:00,301.0,425.0,72.4,50.75,85.875,41.900000000000006,8.375,5.555,3.725,14.95,92.0,0.3,154.5,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-03 21:00:00,350.0,475.0,100.475,44.65,105.45,45.1,15.0,6.705,3.75,14.674999999999999,91.0,0.3,159.25,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-03 22:00:00,450.0,615.0,115.275,44.475,117.35,47.775,24.075,7.5875,4.075,14.5,91.0,0.3,158.25,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-03 23:00:00,569.0,703.0,98.6,44.425,103.75,49.9,11.625,6.9475,3.925,14.575,91.0,0.3,166.25,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-04 00:00:00,428.0,544.0,61.6,44.725,73.85,47.0,30.65,4.180000000000001,3.75,14.45,90.25,0.3,197.5,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-04 01:00:00,,,42.45,46.2,59.05,43.45,32.775,2.96,3.9,14.575,90.75,0.3,172.25,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-04 02:00:00,,,17.6,45.0,38.2,44.2,33.9,2.44,3.725,14.475,90.0,0.3,172.5,8.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-04 03:00:00,,,20.475,43.15,39.625,36.525,33.125,2.4225,3.775,14.4,90.0,0.3,197.5,8.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-04 04:00:00,,,20.025,41.075,38.125,35.95,27.3,2.525,3.65,14.25,90.0,0.3,185.5,8.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-04 05:00:00,,,18.1,42.1,37.1,38.425,29.6,2.3449999999999998,3.85,14.174999999999999,90.0,0.3,206.0,8.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-04 06:00:00,,,27.275,43.125,45.1,41.25,34.325,2.325,3.675,14.2,90.0,0.3,170.5,8.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-04 07:00:00,,,36.975,42.925,52.925,42.725,24.2,2.2925,3.5,14.149999999999999,90.0,0.3,165.0,9.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-04 08:00:00,,,30.75,40.45,46.5,44.175,29.924999999999997,2.36,3.85,14.125,90.5,0.3,168.5,19.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-04 09:00:00,,,42.2,41.25,56.225,42.8,21.5,2.6975,3.65,14.475,90.0,0.3,186.0,43.75,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-04 10:00:00,,,46.475,52.825,65.875,41.85,13.85,2.925,5.075,15.0,91.5,0.3,162.75,114.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-04 11:00:00,,,29.675,81.0,67.225,42.575,18.15,3.5,11.025,16.625,87.0,0.3,181.0,227.25,-0.0075,28.6692,77.1285,Punjabi_Bagh
2025-01-04 12:00:00,,672.0,11.85,108.225,67.225,43.225,2.7,4.33,25.975,18.5,72.5,0.625,160.75,248.0,0.0024999999999999996,28.6692,77.1285,Punjabi_Bagh
2025-01-04 13:00:00,,785.0,3.7,114.3,63.8,47.05,,4.365,52.525,20.1,61.0,0.4,193.5,219.5,-0.0075,28.6692,77.1285,Punjabi_Bagh
2025-01-04 14:00:00,,732.0,3.525,104.25,58.325,49.95,43.46666666666667,3.716666666666667,45.425,20.4,58.25,0.525,213.75,170.75,-0.0075,28.6692,77.1285,Punjabi_Bagh
2025-01-04 15:00:00,,690.0,4.1,96.6,54.7,50.4,57.325,3.2625,27.0,19.425,63.25,0.625,192.0,115.5,-0.015,28.6692,77.1285,Punjabi_Bagh
2025-01-04 16:00:00,,533.0,4.65,88.675,50.949999999999996,49.375,40.45,2.9050000000000002,24.95,18.875,65.25,0.4,168.25,56.25,-0.005,28.6692,77.1285,Punjabi_Bagh
2025-01-04 17:00:00,,494.0,3.725,82.975,47.2,52.2,36.4,2.8075,21.425,17.4,73.75,0.325,148.5,16.25,-0.0075,28.6692,77.1285,Punjabi_Bagh
2025-01-04 18:00:00,,440.0,6.425,74.45,44.8,56.125,35.63333333333333,2.95,6.725,16.425,82.25,0.325,149.75,7.25,0.0,28.6692,77.1285,Punjabi_Bagh
2025-01-04 19:00:00,339.0,384.0,9.25,65.15,42.175,45.325,44.7,2.835,4.1,15.675,86.5,0.425,133.5,7.0,0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-04 20:00:00,300.0,351.0,13.35,55.25,40.25,43.65,42.15,2.6625,3.65,15.25,90.25,0.5,146.75,7.0,0.005,28.6692,77.1285,Punjabi_Bagh
2025-01-04 21:00:00,283.0,350.0,18.95,49.0,41.5,43.375,17.575,2.62,3.6,14.85,91.0,0.35,159.25,7.0,-0.005,28.6692,77.1285,Punjabi_Bagh
2025-01-04 22:00:00,246.0,340.0,24.4,48.5,45.625,43.45,3.0666666666666664,2.5949999999999998,3.825,14.575,90.25,0.325,186.0,7.0,-0.0075,28.6692,77.1285,Punjabi_Bagh
2025-01-04 23:00:00,251.0,327.0,18.25,46.75,39.725,42.9,3.5,2.4,3.675,14.475,90.75,0.375,165.0,7.0,-0.005,28.6692,77.1285,Punjabi_Bagh
2025-01-05 00:00:00,261.0,343.0,15.2,45.675,36.65,41.8,40.733333333333334,2.1333333333333333,3.6,14.525,91.0,0.47500000000000003,173.0,7.0,-0.0075,28.6692,77.1285,Punjabi_Bagh
2025-01-05 01:00:00,273.0,396.0,11.775,45.475,33.775,41.625,46.25,1.9675,3.7,13.75,91.0,0.35,177.75,7.0,-0.0075,28.6692,77.1285,Punjabi_Bagh
2025-01-05 02:00:00,257.0,395.0,12.0,44.3,33.4,41.0,43.2,1.88,4.125,13.05,91.0,0.3,166.25,7.0,-0.0075,28.6692,77.1285,Punjabi_Bagh
2025-01-05 03:00:00,212.0,304.0,8.5,39.975,28.175,34.675,30.825,1.6925,3.925,12.9,91.0,0.44999999999999996,153.75,7.0,-0.005,28.6692,77.1285,Punjabi_Bagh
2025-01-05 04:00:00,186.0,266.0,8.075,39.05,27.325,34.475,19.6,1.68,3.6,12.9,91.0,0.525,155.25,7.0,0.005,28.6692,77.1285,Punjabi_Bagh
2025-01-05 05:00:00,183.0,250.0,6.85,37.5,25.55,35.675,18.75,1.6624999999999999,3.525,12.7,91.0,0.375,169.25,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-05 06:00:00,172.0,243.0,12.2,37.625,29.925,36.525,13.45,1.7175,3.35,12.75,91.0,0.325,184.75,7.0,-0.0025,28.6692,77.1285,Punjabi_Bagh
2025-01-05 07:00:00,185.0,256.0,19.85,37.525000000000006,36.05,37.65,5.033333333333333,1.67,3.35,12.5,91.0,0.4,167.25,8.0,-0.005,28.6692,77.1285,Punjabi_Bagh
2025-01-05 08:00:00,146.0,208.0,19.825,35.5,35.025,37.375,5.050000000000001,1.635,4.1,12.350000000000001,91.0,0.55,152.5,17.0,0.0025,28.6692,77.1285,Punjabi_Bagh
2025-01-05 09:00:00,134.0,182.0,19.2,34.275,33.85,36.9,3.05,1.5950000000000002,4.5,12.55,90.5,0.425,158.5,34.25,0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-05 10:00:00,163.0,221.0,13.225,34.0,28.825,36.5,0.8,1.4849999999999999,7.35,12.975,85.0,1.075,137.0,103.75,0.02,28.6692,77.1285,Punjabi_Bagh
2025-01-05 11:00:00,140.0,175.0,10.9,35.15,27.575,34.6,1.85,1.375,11.35,14.525,75.5,0.925,141.5,265.0,0.015,28.6692,77.1285,Punjabi_Bagh
2025-01-05 12:00:00,130.0,207.0,9.7,40.65,29.5,34.275,13.55,1.35,18.15,16.525,65.25,1.075,139.0,313.5,0.035,28.6692,77.1285,Punjabi_Bagh
2025-01-05 13:00:00,162.0,204.0,6.275,45.625,29.35,35.25,15.8,1.4275,21.65,18.25,57.0,0.825,162.75,297.0,0.015,28.6692,77.1285,Punjabi_Bagh
2025-01-05 14:00:00,151.0,224.0,5.075,49.2,30.25,36.225,,1.49,23.85,19.025,53.25,0.775,158.0,234.25,0.0,28.6692,77.1285,Punjabi_Bagh
2025-01-05 15:00:00,164.0,246.0,5.2,51.5,31.625,36.2,,1.405,23.0,18.525,55.0,0.8,152.75,148.5,0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-05 16:00:00,171.0,255.0,5.175,52.225,31.975,35.375,,1.35,18.925,17.4,60.0,0.575,143.0,70.5,0.0175,28.6692,77.1285,Punjabi_Bagh
2025-01-05 17:00:00,175.0,269.0,9.275,56.45,37.55,35.25,,1.4449999999999998,10.65,15.95,70.5,0.475,145.75,17.0,0.0075,28.6692,77.1285,Punjabi_Bagh
2025-01-05 18:00:00,186.0,280.0,9.0,56.125,37.2,34.775,,1.5475,6.3,15.15,79.25,0.5,141.0,7.0,0.0075,28.6692,77.1285,Punjabi_Bagh
2025-01-05 19:00:00,235.0,324.0,9.7,54.3,36.775,33.45,,1.7075,4.65,15.575,82.75,0.55,145.5,7.0,-0.0025,28.6692,77.1285,Punjabi_Bagh
2025-01-05 20:00:00,237.0,346.0,15.450000000000001,52.05,40.275,34.45,,1.9575,3.675,15.3,85.5,0.35,148.25,7.0,-0.005,28.6692,77.1285,Punjabi_Bagh
2025-01-05 21:00:00,224.0,315.0,14.125,49.35,37.75,36.35,,2.145,3.6,15.149999999999999,87.0,0.45,153.0,7.0,-0.0075,28.6692,77.1285,Punjabi_Bagh
2025-01-05 22:00:00,229.0,328.0,22.225,46.875,43.05,37.9,,2.5525,3.65,14.875,90.75,0.3,185.75,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-05 23:00:00,250.0,317.0,23.425,43.55,42.225,37.900000000000006,,2.4299999999999997,3.475,14.850000000000001,91.0,0.3,169.25,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-06 00:00:00,193.0,271.0,24.125,41.65,41.775,37.1,20.3,2.223333333333333,3.6750000000000003,14.825,91.0,0.3,170.75,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-06 01:00:00,169.0,245.0,25.475,41.625,42.875,37.05,11.875,1.9575,3.5,14.85,91.0,0.3,194.25,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-06 02:00:00,150.0,229.0,18.1,41.4,36.8,37.2,,1.69,3.7,14.875,91.0,0.3,189.5,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-06 03:00:00,156.0,234.0,10.55,42.75,31.325,32.25,7.300000000000001,1.5225,4.4,14.9,91.0,0.325,185.5,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-06 04:00:00,164.0,259.0,6.125,39.675,26.075,31.3,6.1,1.3525,7.65,15.1,91.0,0.375,168.5,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-06 05:00:00,153.0,222.0,4.525,37.625,23.675,32.225,6.133333333333333,1.3725,6.075,15.075,91.0,0.675,153.25,7.0,-0.005,28.6692,77.1285,Punjabi_Bagh
2025-01-06 06:00:00,160.0,213.0,6.8500000000000005,40.0,26.85,33.275,12.125,1.37,5.475,15.0,88.75,0.45,181.75,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-06 07:00:00,164.0,199.0,7.375,40.8,27.675,34.275,14.0,1.4,5.15,15.025,87.75,0.7,179.25,8.75,0.0,28.6692,77.1285,Punjabi_Bagh
2025-01-06 08:00:00,175.0,240.0,16.125,41.15,35.0,34.575,3.9499999999999997,1.5725,4.05,15.025,91.0,0.725,160.0,15.75,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-06 09:00:00,196.0,265.0,18.025,40.075,35.95,35.475,,1.6175000000000002,4.9,15.3,91.0,0.575,162.5,44.75,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-06 10:00:00,222.0,288.0,16.0,44.4,36.65,33.474999999999994,,1.645,6.75,15.825,86.25,1.05,164.5,86.25,-0.0075,28.6692,77.1285,Punjabi_Bagh
2025-01-06 11:00:00,219.0,287.0,8.85,41.625,29.35,33.825,34.9,1.7266666666666666,8.825,16.05,83.75,0.95,179.5,83.5,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-06 12:00:00,199.0,254.0,8.05,41.125,28.4,35.125,16.933333333333334,1.7299999999999998,12.975,15.975000000000001,79.5,1.275,183.5,134.75,-0.0075,28.6692,77.1285,Punjabi_Bagh
2025-01-06 13:00:00,175.0,238.0,6.45,43.775,28.525,35.2,12.45,1.73,17.8,16.475,74.75,1.15,196.75,164.0,-0.0025,28.6692,77.1285,Punjabi_Bagh
2025-01-06 14:00:00,166.0,233.0,4.65,43.474999999999994,26.9,34.55,17.775,1.6524999999999999,17.375,16.275,75.5,0.925,207.25,94.5,-0.0025,28.6692,77.1285,Punjabi_Bagh
2025-01-06 15:00:00,151.0,207.0,4.025,41.35,25.275,34.85,27.65,1.6324999999999998,17.875,16.075,76.75,0.725,194.5,65.0,-0.0025,28.6692,77.1285,Punjabi_Bagh
2025-01-06 16:00:00,145.0,188.0,3.575,41.425,24.95,34.4,6.975,1.6625,17.35,15.9,79.5,0.7,192.0,35.0,-0.0075,28.6692,77.1285,Punjabi_Bagh
2025-01-06 17:00:00,172.0,235.0,4.475,42.575,26.25,34.8,13.7,1.7175,14.075,15.625,81.75,0.5,197.75,13.5,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-06 18:00:00,189.0,261.0,4.5,40.25,25.05,34.35,,,15.450000000000001,15.425,83.0,0.775,178.0,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-06 19:00:00,177.0,221.0,4.125,40.05,24.675,33.474999999999994,,,16.5,15.325000000000001,83.5,0.85,191.75,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-06 20:00:00,188.0,233.0,3.625,39.55,24.0,33.475,,,19.675,15.25,84.0,1.05,205.25,7.0,0.007500000000000001,28.6692,77.1285,Punjabi_Bagh
2025-01-06 21:00:00,178.0,240.0,3.05,38.475,22.925,33.15,,,19.349999999999998,15.2,84.0,0.9,202.0,7.0,-0.0025,28.6692,77.1285,Punjabi_Bagh
2025-01-06 22:00:00,180.0,240.0,2.6,34.4,20.45,33.3,,,21.0,15.1,84.75,0.9750000000000001,205.0,7.0,0.0075,28.6692,77.1285,Punjabi_Bagh
2025-01-06 23:00:00,150.0,208.0,1.9249999999999998,32.55,18.85,33.825,,,20.8,15.125,85.25,0.75,198.25,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-07 00:00:00,143.0,183.0,1.925,31.05,18.125,33.85,35.4,1.17,20.075,15.05,86.0,0.7250000000000001,209.0,7.0,0.0,28.6692,77.1285,Punjabi_Bagh
2025-01-07 01:00:00,110.0,160.0,2.225,30.05,17.8,34.95,23.15,1.25,17.2,15.0,86.25,0.7749999999999999,203.25,7.0,-0.0025,28.6692,77.1285,Punjabi_Bagh
2025-01-07 02:00:00,122.0,156.0,2.6,28.9,17.5,35.5,15.7,1.19,15.525,14.95,90.0,0.675,193.0,7.0,-0.005,28.6692,77.1285,Punjabi_Bagh
2025-01-07 03:00:00,117.0,171.0,2.35,28.125,16.875,30.4,11.65,1.2375,16.025,14.8,91.0,0.6499999999999999,200.0,7.0,0.0025,28.6692,77.1285,Punjabi_Bagh
2025-01-07 04:00:00,116.0,173.0,2.225,27.975,16.675,30.525,19.525,1.1775,22.4,14.850000000000001,91.0,0.675,201.0,7.0,0.0125,28.6692,77.1285,Punjabi_Bagh
2025-01-07 05:00:00,135.0,202.0,1.875,26.625,15.675,31.775,28.400000000000002,1.15,23.1,14.8,91.0,0.85,201.25,7.0,0.0025,28.6692,77.1285,Punjabi_Bagh
2025-01-07 06:00:00,118.0,171.0,2.35,28.3,16.975,33.0,43.25,1.1075000000000002,19.425,14.8,91.0,0.65,193.75,7.0,-0.005,28.6692,77.1285,Punjabi_Bagh
2025-01-07 07:00:00,114.0,175.0,2.475,29.525,17.7,34.45,43.85,1.1325,20.525,14.8,89.25,0.875,195.25,7.75,0.005,28.6692,77.1285,Punjabi_Bagh
2025-01-07 08:00:00,136.0,199.0,1.9749999999999999,32.65,18.975,35.1,41.3,1.21,22.1,14.95,87.25,0.6,208.75,13.25,-0.0075,28.6692,77.1285,Punjabi_Bagh
2025-01-07 09:00:00,157.0,212.0,2.525,34.025,20.15,36.0,38.225,1.2075,21.975,15.175,85.75,0.6749999999999999,201.25,25.75,0.0025,28.6692,77.1285,Punjabi_Bagh
2025-01-07 10:00:00,162.0,210.0,2.875,32.45,19.6,36.2,10.6,1.225,21.400000000000002,15.375,84.5,1.025,193.75,35.75,-0.005,28.6692,77.1285,Punjabi_Bagh
2025-01-07 11:00:00,184.0,249.0,3.9,33.1,20.8,34.5,41.8,1.35,277.675,15.675,83.5,1.025,195.25,45.0,-0.0025,28.6692,77.1285,Punjabi_Bagh
2025-01-07 12:00:00,202.0,293.0,3.85,34.925,21.725,32.4,42.225,1.3675000000000002,300.45,15.85,82.0,1.35,188.25,50.0,-0.02,28.6692,77.1285,Punjabi_Bagh
2025-01-07 13:00:00,199.0,287.0,4.566666666666666,40.06666666666666,25.03333333333333,33.666666666666664,31.799999999999997,1.3366666666666667,349.3999999999999,16.0,80.0,1.8333333333333333,184.66666666666666,67.0,-0.02666666666666667,28.6692,77.1285,Punjabi_Bagh
2025-01-07 14:00:00,,,,,,,,,,,,,,,,28.6692,77.1285,Punjabi_Bagh
2025-01-07 15:00:00,,,,,,,,,,,,,,,,28.6692,77.1285,Punjabi_Bagh
2025-01-07 16:00:00,,,,,,,,,,,,,,,,28.6692,77.1285,Punjabi_Bagh
2025-01-07 17:00:00,189.0,266.0,4.9,49.1,30.1,40.7,9.2,1.41,52.1,15.8,84.0,0.3,186.0,9.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-07 18:00:00,196.0,304.0,13.875,50.425,38.1,39.975,9.2,1.6524999999999999,23.875,15.5,87.25,0.35,204.25,7.0,-0.0075,28.6692,77.1285,Punjabi_Bagh
2025-01-07 19:00:00,217.0,333.0,22.549999999999997,49.95,44.875,41.300000000000004,9.2,1.865,19.025,15.075,91.0,0.3,161.25,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-07 20:00:00,222.0,338.0,44.125,45.7,60.175,41.825,9.2,2.365,20.825,14.675,90.75,0.3,145.0,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-07 21:00:00,257.0,394.0,54.075,43.75,67.25,44.725,9.2,2.9875,17.2,14.525,90.0,0.3,165.0,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-07 22:00:00,293.0,455.0,40.0,44.65,56.25,45.825,9.2,2.8225,19.975,14.525,90.0,0.3,167.5,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-07 23:00:00,299.0,433.0,41.35,44.225,57.15,44.825,9.2,2.55,15.625,14.325,90.0,0.3,172.75,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
2025-01-08 00:00:00,288.0,394.0,36.15,44.125,52.85,44.45,9.2,1.8466666666666667,15.15,14.149999999999999,90.0,0.3,199.25,7.0,-0.01,28.6692,77.1285,Punjabi_Bagh
